eez,key,scientific,entity_id
788,"Basses, groupers, hinds",Serranidae,400289
788,Common octopus,Octopus vulgaris,690088
788,"Mackerels, tunas, bonitos",Scombridae,400416
788,Octopuses,Octopodidae,490012
788,Dolphinfishes,Coryphaena,500116
788,Perch-likes,Perciformes,300060
788,Dogfish sharks,Squalidae,400013
788,Goatfishes,Mullidae,400332
788,"Sharks, rays, chimaeras",Chondrichthyes,200538
788,Round sardinella,Sardinella aurita,601043
788,Common twobanded seabream,Diplodus vulgaris,601754
788,Angel sharks,Squatinidae,400015
788,Stingrays,Rajidae,400019
788,Wahoo,Acanthocybium solandri,600089
788,Deepwater rose shrimp,Parapenaeus longirostris,690109
788,Kitefin shark,Dalatias licha,600669
788,Blackmouth catshark,Galeus melastomus,600807
788,Common cuttlefish,Sepia officinalis,690085
788,Common sole,Solea solea,600525
788,Common dentex,Dentex dentex,600439
788,Gilthead seabream,Sparus aurata,601164
788,Barracudas,Sphyraenidae,400360
788,Common dolphinfish,Coryphaena hippurus,600006
788,Picarels,Spicara,500679
788,Swordfish,Xiphias gladius,600226
788,Surmullet,Mullus surmuletus,601327
788,Silver scabbardfish,Lepidopus caudatus,600645
788,Soles,Soleidae,400441
788,"Herrings, sardines, menhadens",Clupeidae,400043
788,Picarel,Spicara smaris,601766
788,Lanternsharks,Etmopterus,500642
788,Tunas,Thunnus,501905
788,"Searobins, gurnards",Triglidae,400266
788,Porbeagle,Lamna nasus,600088
788,Atlantic mackerel,Scomber scombrus,600118
788,Piked dogfish,Squalus acanthias,600139
788,Catsharks,Scyliorhinus,500814
788,Angular roughshark,Oxynotus centrina,600718
788,Smallspotted catshark,Scyliorhinus canicula,600845
788,Common pencil squids,Loliginidae,490010
788,Requiem sharks,Carcharhinidae,400011
788,Little tunny,Euthynnus alletteratus,600097
788,Shortfin mako,Isurus oxyrinchus,600752
788,Sardinellas,Sardinella,501940
788,"Barracudas, sennets",Sphyraena,500372
788,Plain bonito,Orcynopsis unicolor,600108
788,Cuttlefishes,Sepiidae,490011
788,"Jacks, pompanos",Carangidae,400314
788,Blue shark,Prionace glauca,600898
788,Bogue,Boops boops,600203
788,Salema,Sarpa salpa,600204
788,European eel,Anguilla anguilla,600035
788,Houndsharks,Triakidae,400488
788,"Drums, croakers",Sciaenidae,400331
788,"Conger, garden eels",Congridae,400062
788,Frogfishes,Lophius,500112
788,Atlantic bonito,Sarda sarda,600115
788,Grooved carpet shell,Ruditapes decussatus,690166
788,Bullet tuna,Auxis rochei,600093
788,Scalloped hammerhead,Sphyrna lewini,600912
788,Portuguese dogfish,Centroscymnus coelolepis,600662
788,"Needlefishes, garfishes",Belonidae,400207
788,Pandoras,Pagellus,501145
788,Amberjacks,Seriola,500928
788,Sea snails,Gastropoda,290006
788,Mediterranean horse mackerel,Trachurus mediterraneus,601278
788,Largehead hairtail,Trichiurus lepturus,601288
788,Dories,Zeidae,400249
788,"Eels, morays",Anguilliformes,300026
788,Red mullet,Mullus barbatus barbatus,600790
788,Cat/swellsharks,Scyliorhinidae,400010
788,Grey triggerfish,Balistes capriscus,607327
788,John dory,Zeus faber,601370
788,Thresher,Alopias vulpinus,602535
788,Cutlassfishes,Trichiuridae,400415
788,Nursehound,Scyliorhinus stellaris,600854
788,Twaite shad,Alosa fallax,605355
788,Tope shark,Galeorhinus galeus,604642
788,Goosefishes,Lophiidae,400190
788,"Crabs, lobsters, shrimps",Decapoda,390013
788,Groupers,Serranus,500901
277,Pike-perch,Sander lucioperca,600360
277,Shagreen ray,Leucoraja fullonica,607619
277,European anchovy,Engraulis encrasicolus,600066
277,Sturgeons,Acipenseridae,400032
277,Common carp,Cyprinus carpio,601450
277,Mediterranean scaldfish,Arnoglossus laterna,600041
277,Surf clams,Spisula,590146
277,"Alfonsinos, redfishes",Berycidae,400240
277,Smooth-hound,Mustelus mustelus,604996
277,Swimming crabs,Portunidae,490031
277,Norway pout,Trisopterus esmarkii,601023
277,Grey gurnard,Eutrigla gurnardus,600068
277,Velvet swimcrab,Necora puber,690425
277,Chimaeras,Chimaeriformes,300003
277,Aesop shrimp,Pandalus montagui,690003
277,Periwinkles,Littorina,590049
277,Righteye flounders,Pleuronectidae,400440
277,Flathead grey mullet,Mugil cephalus,600785
277,Northern shrimps,Pandalidae,490046
277,Northern pike,Esox lucius,600258
277,European seabass,Dicentrarchus labrax,600063
277,Atlantic goatfishes,Mullus,500143
277,"Porgies, seabreams",Sparidae,400330
277,Eelpout,Zoarces viviparus,600479
277,Others,,
277,Starfishes and brittlestars,Asterozoa,290176
277,"Scorpionfishes, flatheads",Scorpaeniformes,300059
277,Red starfish,Asterias rubens,690324
277,Poor cod,Trisopterus minutus,600481
277,Pollack,Pollachius pollachius,600034
277,"Herrings, shads, anchovies",Clupeiformes,300028
277,Common shrimp,Crangon crangon,690091
277,Atlantic pomfret,Brama brama,600391
277,Haddock,Melanogrammus aeglefinus,601381
277,Aquatic invertebrates,Miscellaneous aquatic invertebrates,100077
277,Rabbit fish,Chimaera monstrosa,602503
277,"Sharks, rays, skates",Elasmobranchii,200004
277,Norway lobster,Nephrops norvegicus,690273
277,"Sharks, rays, chimaeras",Chondrichthyes,200538
277,Whitefishes,Coregonus,506253
277,Garfish,Belone belone,600047
277,Atlantic bluefin tuna,Thunnus thynnus,600147
277,Brown shrimps,Crangonidae,490044
277,Witch flounder,Glyptocephalus cynoglossus,600026
277,Greenland halibut,Reinhardtius hippoglossoides,600516
277,Smoothhounds,Mustelus,500348
277,Argentines,Argentina,500147
277,Common stingray,Dasyatis pastinaca,602060
277,Shads,Alosa,500352
277,Edible crab,Cancer pagurus,690119
277,Sand smelt,Atherina presbyter,600045
277,Three-spined stickleback,Gasterosteus aculeatus,602420
277,"Wolffishes, wolfeels",Anarhichadidae,400396
277,Blackbelly rosefish,Helicolenus dactylopterus,600076
277,Lumpfish,Cyclopterus lumpus,600062
277,Snapping shrimps,Crangon,590088
277,"Wrasses, gropers, tuskfishes",Labridae,400362
277,Spiny lobsters,Palinurus,590082
277,Catsharks,Scyliorhinus,500814
277,"Cuttlefishes, bobtail squids",Sepiida,390006
277,European plaice,Pleuronectes platessa,601342
277,Silversides,Atherinidae,400218
277,Common edible cockle,Cardium edule,690087
277,Flatfishes,Pleuronectiformes,300061
277,Streaked gurnard,Trigloporus lastoviza,605081
277,Bluntnose sixgill shark,Hexanchus griseus,600637
277,Atlantic salmon,Salmo salar,600236
277,Gobies,Gobiidae,400405
277,Turbot,Scophthalmus maximus,601348
277,Angler,Lophius piscatorius,600716
277,"Jacks, horse mackerels",Trachurus,500661
277,"Carps, barbels, other cyprinids",Cyprinidae,400122
277,Skipjack tuna,Katsuwonus pelamis,600107
277,"Rockfishes, rockcods, thornyheads",Sebastidae,400573
277,Squids,Teuthida,390002
277,Razor clams,Solen,590145
277,Lemon sole,Microstomus kitt,601382
277,Shortfin mako,Isurus oxyrinchus,600752
277,"Bramble, sleeper, dogfish sharks",Squaliformes,300009
277,Thornback ray,Raja clavata,602059
277,European conger,Conger conger,600301
277,Sand gaper,Mya arenaria,690337
277,"Octopuses, pikas",Octopus,590013
277,"Scorpionfishes, rockfishes",Scorpaenidae,400264
277,Gilthead seabream,Sparus aurata,601164
277,"Stingrays, skates",Raja,500108
277,"Squids, cuttlefishes, octopuses",Cephalopoda,290002
277,Crucian carp,Carassius carassius,600270
277,Surf clam,Spisula solida,690671
277,Common octopus,Octopus vulgaris,690088
277,European perch,Perca fluviatilis,600358
277,"Mackerels, tunas, bonitos",Scombridae,400416
277,Wolffishes,Anarhichas,505897
277,Octopuses,Octopodidae,490012
277,Perch-likes,Perciformes,300060
277,Dogfish sharks,Squalidae,400013
277,Cockles,Cardiidae,490058
277,Clams,Bivalvia,290004
277,Ballan wrasse,Labrus bergylta,600572
277,European flounder,Platichthys flesus,601341
277,Turbots,Scophthalmidae,400515
277,"Jacks, pompanos",Carangidae,400314
277,Queen scallop,Aequipecten opercularis,690314
277,Common periwinkle,Littorina littorea,690089
277,Pacific cupped oyster,Crassostrea gigas,690283
277,Stingrays,Rajidae,400019
277,European hake,Merluccius merluccius,600030
277,Diadromous fishes nei,Miscellaneous diadromous fishes,100025
277,American plaice,Hippoglossoides platessoides,604239
277,"Mullets, grey mullets",Mugilidae,400359
277,Frigate tuna,Auxis thazard,600094
277,Scallops,Pectinidae,490055
277,Common cuttlefish,Sepia officinalis,690085
277,"Marine crabs, shrimps, lobsters nei",Miscellaneous marine crustaceans,100047
277,Megrims,Lepidorhombus,503124
277,Thicklip grey mullet,Chelon labrosus,602499
277,Cat/swellsharks,Scyliorhinidae,400010
277,Rudd,Scardinius erythrophthalmus,602951
277,Swordfish,Xiphias gladius,600226
277,Grey mullets,Mugil,500152
277,Surmullet,Mullus surmuletus,601327
277,"Sea urchins, sea hedgehogs",Echinoidea,290011
277,Roach,Rutilus rutilus,600272
277,Soles,Soleidae,400441
277,Tiger shark,Galeocerdo cuvier,600886
277,Lings,Molva,501096
277,"Batoids, skates, rays, sawfishes",Batoidea,300063
277,Two-toothed seabreams,Diplodus,500705
277,Atlantic wolffish,Anarhichas lupus,602501
277,Striped venus,Chamelea gallina,690404
277,Thinlip grey mullet,Liza ramada,604583
277,"Searobins, gurnards",Triglidae,400266
277,Porbeagle,Lamna nasus,600088
277,Green crab,Carcinus maenas,690158
277,European pilchard,Sardina pilchardus,601350
277,European argentine,Argentina sphyraena,600020
277,Ocean quahog,Arctica islandica,690275
277,Piked dogfish,Squalus acanthias,600139
277,European flying squid,Todarodes sagittatus,690124
277,Black seabream,Spondyliosoma cantharus,601356
277,Pouting,Trisopterus luscus,601367
277,Smallspotted catshark,Scyliorhinus canicula,600845
277,Common pencil squids,Loliginidae,490010
277,Tub gurnard,Chelidonichthys lucerna,601366
277,Boarfish,Capros aper,600054
277,Greater weever,Trachinus draco,601363
277,Atlantic herring,Clupea harengus,600024
277,Brill,Scophthalmus rhombus,600529
277,European smelt,Osmerus eperlanus,601334
277,"Cods, haddocks",Gadidae,400183
277,Cods,Gadiformes,300044
277,Skates and rays,Rajiformes,300014
277,Greater forkbeard,Phycis blennoides,601340
277,Weevers,Trachinus,500122
277,Goatfishes,Mullidae,400332
277,Cupped oysters,Crassostrea,590014
277,Cuttlefishes,Sepiidae,490011
277,"Clams, seasnails, squids, octopuses",Mollusca,190195
277,Blue shark,Prionace glauca,600898
277,Bogue,Boops boops,600203
277,Common sole,Solea solea,600525
277,Trouts,Salmo,500136
277,Veined squid,Loligo forbesii,690595
277,Sword razor shell,Ensis siliqua,690755
277,European eel,Anguilla anguilla,600035
277,European flat oyster,Ostrea edulis,690123
277,Houndsharks,Triakidae,400488
277,"Drums, croakers",Sciaenidae,400331
277,Buccinidae,Buccinidae,490021
277,"Conger, garden eels",Congridae,400062
277,Frogfishes,Lophius,500112
277,Spotted ray,Raja montagui,604329
277,Carpet shells,Ruditapes,590141
277,Northern prawn,Pandalus borealis,690269
277,Sea trout,Salmo trutta,600238
277,Ocean sunfish,Mola mola,601732
277,Blackspot seabream,Pagellus bogaraveo,600890
277,Common dab,Limanda limanda,600695
277,Atlantic bonito,Sarda sarda,600115
277,Common cockle,Cerastoderma edule,690605
277,Atlantic mackerel,Scomber scombrus,600118
277,Bullet tuna,Auxis rochei,600093
277,Longnosed skate,Dipturus oxyrinchus,607616
277,Seabed shrimps,Pandalus,590093
277,European edible sea urchin,Echinus esculentus,690122
277,Blue mussel,Mytilus edulis,690053
277,European sprat,Sprattus sprattus,601357
277,"Lobsters, crabs, shrimps, krill",Malacostraca,290022
277,Sea snails,Gastropoda,290006
277,Red gurnard,Chelidonichthys cuculus,600044
277,Common prawn,Palaemon serratus,690090
277,Blonde ray,Raja brachyura,604552
277,European lobster,Homarus gammarus,690125
277,Thresher sharks,Alopias,500639
277,Red mullet,Mullus barbatus barbatus,600790
277,"Herrings, sardines, menhadens",Clupeidae,400043
277,Grubbies and sculpins,Myoxocephalus,500717
277,John dory,Zeus faber,601370
277,Saithe,Pollachius virens,601343
277,Whiting,Merlangius merlangus,600029
277,Seabasses,Dicentrarchus,502682
277,Common squids,Loligo,590010
277,Nursehound,Scyliorhinus stellaris,600854
277,Whelk,Buccinum undatum,690434
277,Twaite shad,Alosa fallax,605355
277,Tope shark,Galeorhinus galeus,604642
277,Cuckoo ray,Leucoraja naevus,604326
277,Goosefishes,Lophiidae,400190
277,"Crabs, lobsters, shrimps",Decapoda,390013
277,True sea stars,Asteroidea,390010
277,Great Atlantic scallop,Pecten maximus,690156
277,Atlantic cod,Gadus morhua,600069
278,Pike-perch,Sander lucioperca,600360
278,European anchovy,Engraulis encrasicolus,600066
278,Sturgeons,Acipenseridae,400032
278,Common carp,Cyprinus carpio,601450
278,Turbot,Scophthalmus maximus,601348
278,Periwinkles,Littorina,590049
278,Northern pike,Esox lucius,600258
278,European seabass,Dicentrarchus labrax,600063
278,Eelpout,Zoarces viviparus,600479
278,Others,,
278,Poor cod,Trisopterus minutus,600481
278,Pollack,Pollachius pollachius,600034
278,Common shrimp,Crangon crangon,690091
278,Atlantic pomfret,Brama brama,600391
278,Haddock,Melanogrammus aeglefinus,601381
278,Aquatic invertebrates,Miscellaneous aquatic invertebrates,100077
278,"Sharks, rays, skates",Elasmobranchii,200004
278,Clams,Bivalvia,290004
278,"Sharks, rays, chimaeras",Chondrichthyes,200538
278,Whitefishes,Coregonus,506253
278,Garfish,Belone belone,600047
278,Greenland halibut,Reinhardtius hippoglossoides,600516
278,Blue mussel,Mytilus edulis,690053
278,Edible crab,Cancer pagurus,690119
278,Three-spined stickleback,Gasterosteus aculeatus,602420
278,Vimba breams,Vimba,503663
278,Lumpfish,Cyclopterus lumpus,600062
278,Salmonids,Salmonidae,400076
278,European plaice,Pleuronectes platessa,601342
278,Common edible cockle,Cardium edule,690087
278,Sichel,Pelecus cultratus,600283
278,Flatfishes,Pleuronectiformes,300061
278,Atlantic salmon,Salmo salar,600236
278,Gobies,Gobiidae,400405
278,Grey gurnard,Eutrigla gurnardus,600068
278,"Herrings, shads, anchovies",Clupeiformes,300028
278,"Carps, barbels, other cyprinids",Cyprinidae,400122
278,Squids,Teuthida,390002
278,Lemon sole,Microstomus kitt,601382
278,European whitefish,Coregonus lavaretus,600232
278,"Bramble, sleeper, dogfish sharks",Squaliformes,300009
278,"Scorpionfishes, rockfishes",Scorpaenidae,400264
278,"Stingrays, skates",Raja,500108
278,Crucian carp,Carassius carassius,600270
278,European perch,Perca fluviatilis,600358
278,"Searobins, gurnards",Triglidae,400266
278,Wolffishes,Anarhichas,505897
278,Perch-likes,Perciformes,300060
278,Dogfish sharks,Squalidae,400013
278,European flounder,Platichthys flesus,601341
278,Queen scallop,Aequipecten opercularis,690314
278,European hake,Merluccius merluccius,600030
278,Diadromous fishes nei,Miscellaneous diadromous fishes,100025
278,American plaice,Hippoglossoides platessoides,604239
278,"Mullets, grey mullets",Mugilidae,400359
278,"Marine crabs, shrimps, lobsters nei",Miscellaneous marine crustaceans,100047
278,Burbot,Lota lota,600310
278,Rudd,Scardinius erythrophthalmus,602951
278,Roach,Rutilus rutilus,600272
278,Trouts,Salmo,500136
278,Two-toothed seabreams,Diplodus,500705
278,Atlantic wolffish,Anarhichas lupus,602501
278,Houting,Coregonus oxyrinchus,600233
278,Porbeagle,Lamna nasus,600088
278,Atlantic mackerel,Scomber scombrus,600118
278,European pilchard,Sardina pilchardus,601350
278,Piked dogfish,Squalus acanthias,600139
278,Common pencil squids,Loliginidae,490010
278,Brown shrimps,Crangonidae,490044
278,Greater weever,Trachinus draco,601363
278,Atlantic herring,Clupea harengus,600024
278,Brill,Scophthalmus rhombus,600529
278,European smelt,Osmerus eperlanus,601334
278,Cods,Gadiformes,300044
278,Cuttlefishes,Sepiidae,490011
278,"Clams, seasnails, squids, octopuses",Mollusca,190195
278,Blue shark,Prionace glauca,600898
278,Common sole,Solea solea,600525
278,European eel,Anguilla anguilla,600035
278,European flat oyster,Ostrea edulis,690123
278,Ruffe,Gymnocephalus cernua,604474
278,Asp,Leuciscus aspius,604783
278,Sea trout,Salmo trutta,600238
278,Common dab,Limanda limanda,600695
278,Shads,Alosa,500352
278,Wels catfish,Silurus glanis,600289
278,European sprat,Sprattus sprattus,601357
278,Common prawn,Palaemon serratus,690090
278,Ide,Leuciscus idus,602801
278,Grubbies and sculpins,Myoxocephalus,500717
278,Saithe,Pollachius virens,601343
278,Whiting,Merlangius merlangus,600029
278,Common squids,Loligo,590010
278,Twaite shad,Alosa fallax,605355
278,True sea stars,Asteroidea,390010
278,Great Atlantic scallop,Pecten maximus,690156
278,Atlantic cod,Gadus morhua,600069
793,Rapa whelks,Rapana,590111
793,Saddled seabream,Oblada melanura,600850
793,European anchovy,Engraulis encrasicolus,600066
793,Green tiger prawn,Penaeus semisulcatus,690163
793,Scorpionfishes,Scorpaena,500134
793,Great white shark,Carcharodon carcharias,600751
793,"Clams, cockles, arkshells",Pteriomorphia,290056
793,Swimming crabs,Portunidae,490031
793,Turbot,Scophthalmus maximus,601348
793,Squilla mantis shrimps,Squillidae,490052
793,Frigate tuna,Auxis thazard,600094
793,European seabass,Dicentrarchus labrax,600063
793,Atlantic goatfishes,Mullus,500143
793,Purple dye murex,Bolinus brandaris,690689
793,Atlantic saury,Scomberesox saurus saurus,601084
793,Others,,
793,Bluefish,Pomatomus saltatrix,600364
793,Black goby,Gobius niger,600072
793,Purple whelk,Rapana venosa,690897
793,Norway lobster,Nephrops norvegicus,690273
793,Sand steenbras,Lithognathus mormyrus,600706
793,"Sharks, rays, skates",Elasmobranchii,200004
793,Piper gurnards,Trigla,500144
793,Aquatic invertebrates,Miscellaneous aquatic invertebrates,100077
793,Bluespotted seabream,Pagrus caeruleostictus,604540
793,Commercial shrimps and prawns,Penaeidae,490043
793,Garfish,Belone belone,600047
793,Common spiny lobster,Palinurus elephas,690092
793,Deepwater rose shrimp,Parapenaeus longirostris,690109
793,Atlantic bluefin tuna,Thunnus thynnus,600147
793,Smoothhounds,Mustelus,500348
793,White seabream,Diplodus sargus sargus,601753
