"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","species","country","localities","source","commercial.group","functional.group","group.level","group.match","canonical","worldbank","NAME_CIAWF","CONTINENT","included"
0,0,0,0,0,100,100,100,0,0,0,0,"Caranx richardi","Cuba","Cuba","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Cuba","Cuba","Cuba","North America",FALSE
0,0,0,100,100,100,100,100,100,100,100,0,"Caranx ronchus","Senegal","Sénégal","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Senegal","Senegal","Senegal","Africa",FALSE
0,0,100,100,100,100,100,100,0,0,0,0,"Caranx ruber","Cuba","Cuba","Fishbase","Perch-likes","Medium reef assoc. fish (30 - 89 cm)","scientific",1,"Cuba","Cuba","Cuba","North America",TRUE
100,100,0,100,100,100,100,100,100,100,100,100,"Caranx russelli","Indonesia","Ambon Bay waters, 1996-1997","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Indonesia","Indonesia","Indonesia","Asia",TRUE
0,0,0,100,100,100,0,0,0,0,0,0,"Caranx russelli","Indonesia","Java Sea","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Indonesia","Indonesia","Indonesia","Asia",TRUE
100,100,100,100,0,0,0,0,0,0,100,100,"Caranx russelli","Philippines","Palawan waters and Manila Bay approaches","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Philippines","Philippines","Philippines","Asia",TRUE
0,100,100,100,0,0,0,100,100,0,0,0,"Caranx russelli","Mozambique","Sofala Bank, 1979-81","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Mozambique","Mozambique","Mozambique","Africa",TRUE
0,100,100,100,100,100,100,100,100,100,100,0,"Caranx russelli","India","Vizhinjam, 1971-74","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"India","India","India","Asia",TRUE
100,100,100,100,100,100,100,100,100,100,100,100,"Caranx sanctaehelenae",NA,"Not stated.","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,NA,NA,NA,NA,FALSE
0,0,0,100,100,100,100,100,100,100,100,0,"Caranx sansun","Hawaii","Northwestern Hawaiian Islands","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Hawaii","United States","United States","North America",FALSE
0,100,100,100,0,0,0,0,100,100,100,0,"Caranx senegallus","Guinea-Bissau","Rio Grande de Buba","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Guinea Bissau","Guinea Bissau","Guinea Bissau","Africa",FALSE
0,100,100,100,0,0,0,0,100,100,100,0,"Caranx senegalus","Guinea-Bissau","Rio Grande de Buba","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Guinea Bissau","Guinea Bissau","Guinea Bissau","Africa",FALSE
100,100,0,0,0,0,0,0,0,0,0,100,"Caranx solea","New Zealand","not stated","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"New Zealand","New Zealand","New Zealand","Oceania",FALSE
100,100,0,0,0,0,0,0,0,0,0,100,"Caranx solea","Australia","southern coasts","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Australia","Australia","Australia","Oceania",FALSE
100,100,0,0,0,0,0,100,100,100,100,100,"Caranx suareus","Chile","Northern Coast off Chile, 1991-92","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Chile","Chile","Chile","South America",FALSE
0,100,100,0,0,0,0,0,0,0,0,0,"Caranx symmetricus","Mexico","Baja California","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Mexico","Mexico","Mexico","North America",TRUE
0,0,100,100,100,100,100,0,0,0,0,0,"Caranx symmetricus","USA","Off southern California","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"United States","United States","United States","North America",TRUE
0,0,0,0,100,100,0,0,0,0,0,0,"Caranx torvus","Brazil","Ceará","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Brazil","Brazil","Brazil","South America",TRUE
0,0,100,100,100,0,0,0,0,0,0,0,"Caranx torvus","Cuba","Cuba","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Cuba","Cuba","Cuba","North America",TRUE
0,0,100,100,100,100,100,100,100,100,0,0,"Caranx torvus","Hawaii","Hawaii","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Hawaii","United States","United States","North America",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caranx trachurus japonicus",NA,"East China Sea","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,NA,NA,NA,"Asia",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caranx trachurus","","Bay of Biscay (Golfe de Gascogne, 1985-1990)","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"","","","Europe",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caranx trachurus","Ireland","Celtic Sea, 1977","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Ireland","Ireland","Ireland","Europe",TRUE
0,0,0,100,100,100,100,0,0,0,0,0,"Caranx trachurus","Ireland","Celtic Sea, 1989","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Ireland","Ireland","Ireland","Europe",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caranx trachurus","Portugal","Division IX a","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Portugal","Portugal","Portugal","Europe",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caranx trachurus","","English Channel & North Sea, 1974","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"","","","Europe",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caranx trachurus","UK","English Channel - North Sea","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"United Kingdom","United Kingdom","United Kingdom","Europe",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caranx trachurus","","Off west coast of Africa","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"","","",NA,TRUE
100,100,100,100,100,100,100,0,0,100,100,100,"Caranx trachurus","Greece","Saronikos Gulf","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Greece","Greece","Greece","Europe",TRUE
0,0,0,0,0,100,100,100,0,0,0,0,"Caranx trachurus","Denmark","Southern North Sea","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Denmark","Denmark","Denmark","Europe",TRUE
100,100,100,100,100,100,100,100,100,100,100,100,"Caranx trachurus","South Africa","SW-coast, Frio Cape (betwen 17° and 20°S)","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"South Africa","South Africa","South Africa","Africa",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caranx trachurus","UK","Western English Channel, 1967-69","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"United Kingdom","United Kingdom","United Kingdom","Europe",TRUE
0,0,0,100,100,100,100,100,100,100,100,0,"Caranx valenciennei","Hawaii","Northwestern Hawaiian Islands","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Hawaii","United States","United States","North America",FALSE
0,0,100,100,100,100,100,100,100,100,100,100,"Caranx xanthurus","Hawaii","Kane'ohe Bay","Fishbase","Perch-likes","Large pelagics (>=90 cm)","genus",1,"Hawaii","United States","United States","North America",TRUE
0,0,100,100,100,0,0,0,0,0,0,0,"Carcharhinus acronotus","USA","Florida","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"United States","United States","United States","North America",TRUE
100,100,100,100,0,0,0,0,0,0,0,0,"Carcharhinus acronotus","USA","Northwestern Atlantic","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"United States","United States","United States","North America",TRUE
100,100,0,0,0,0,0,0,0,0,0,100,"Carcharhinus acutus","India","Bombay","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"India","India","India","Asia",TRUE
100,0,0,0,0,0,0,0,0,0,100,100,"Carcharhinus acutus","South Africa","Natal","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"South Africa","South Africa","South Africa","Africa",TRUE
0,0,0,0,0,100,100,100,0,0,0,0,"Carcharhinus albimarginatus",NA,"Northwestern Indian Ocean","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,NA,NA,NA,NA,TRUE
100,100,0,0,0,0,0,0,0,0,0,100,"Carcharhinus albimarginatus",NA,"Southern hemisphere","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,NA,NA,NA,NA,TRUE
100,100,0,0,0,0,0,0,0,0,0,100,"Carcharhinus albimarginatus",NA,"Southwestern Indian Ocean","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,NA,NA,NA,NA,TRUE
0,0,0,0,0,0,0,100,100,0,0,0,"Carcharhinus altimus","","Mediterranean Sea","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"","","",NA,TRUE
0,0,0,0,0,0,0,0,100,100,0,0,"Carcharhinus altimus","Madagascar","Not specified","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"Madagascar","Madagascar","Madagascar","Africa",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus amblyrhynchos","","Eastern Indian Ocean","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"","","",NA,TRUE
100,100,100,0,0,0,0,0,0,0,0,100,"Carcharhinus amblyrhynchos","","Indo-West Pacific","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"","","",NA,TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus amblyrhynchos","","Northern Indian Ocean","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"","","",NA,TRUE
100,100,100,0,0,0,0,0,0,0,0,100,"Carcharhinus amblyrhynchos","","Not given.","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"","","",NA,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus amblyrhynchos","Hawaii","not stated","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"Hawaii","United States","United States","North America",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus amboinensis","","Eastern Indian Ocean","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"","","",NA,TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus amboinensis","Mozambique","Mozambique channel, off Madagascar","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"Mozambique","Mozambique","Mozambique","Africa",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus amboinensis","","Southwestern Indian Ocean (1)","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"","","",NA,TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus amboinensis","","Southwestern Indian Ocean (2)","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"","","",NA,TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus borneensis",NA,"Not given","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,NA,NA,NA,NA,FALSE
100,100,0,0,0,0,0,0,0,0,0,100,"Carcharhinus brachyurus","South Africa","Off South Africa","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"South Africa","South Africa","South Africa","Africa",TRUE
100,100,0,0,0,0,0,0,0,0,0,100,"Carcharhinus brachyurus","Australia","southern waters","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"Australia","Australia","Australia","Oceania",TRUE
100,100,0,0,0,0,0,0,0,0,0,100,"Carcharhinus brachyurus","","Southwestern Indian Ocean (1)","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"","","",NA,TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus brevipinna","","Eastern Indian Ocean","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"","","","Seven seas (open ocean)",TRUE
0,0,100,100,100,100,0,0,0,0,0,0,"Carcharhinus brevipinna","USA","Gulf of Mexico off Florida","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"United States","United States","United States","North America",TRUE
0,0,100,100,100,100,100,100,0,0,0,0,"Carcharhinus brevipinna","South Africa","Natal coast, South African waters","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"South Africa","South Africa","South Africa","Africa",TRUE
0,0,0,0,0,100,100,100,0,0,0,0,"Carcharhinus brevipinna","Senegal","Off Senegal","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"Senegal","Senegal","Senegal","Africa",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus brevipinna","","Southestern Indian Ocean","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"","","","Seven seas (open ocean)",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus cautus",NA,"Northeastern Indian Ocean","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,NA,NA,NA,NA,TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus cautus",NA,"South Pacific","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,NA,NA,NA,NA,TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus cyrano","","Off West Africa, Laysan Island, off East Africa, European waters, eastern North Pacific, southern Australia, Californian waters.","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"","","",NA,TRUE
100,0,0,0,0,0,0,0,0,0,0,100,"Carcharhinus cyrano","Australia","southern waters","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"Australia","Australia","Australia","Oceania",TRUE
0,0,0,0,0,0,100,100,0,0,0,0,"Carcharhinus dussumieri",NA,"Eastern Indian Ocean","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,NA,NA,NA,NA,TRUE
0,0,0,0,0,0,100,100,0,0,0,0,"Carcharhinus dussumieri",NA,"Off northwestern Borneo, off Taiwan Island, off Borneo","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,NA,NA,NA,NA,TRUE
0,0,0,0,100,100,100,100,0,0,0,0,"Carcharhinus falciformis","Mexico","Campeche Bank, Yucatan","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"Mexico","Mexico","Mexico","North America",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus falciformis","","Eastern and central Pacific","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"","","",NA,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus falciformis","","Northwestern Atlantic","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"","","","North America",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus falciformis","","Northwestern Gulf of Mexico","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"","","","North America",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus falciformis","","Southwestern Gulf of Mexico","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"","","","North America",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus falciformis","","Western Indian Ocean","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"","","",NA,FALSE
0,100,11,100,100,0,0,0,0,0,0,0,"Carcharhinus fitzroyensis","Australia","not given","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"Australia","Australia","Australia","Oceania",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus galapagensis","Hawaii","to be filled","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"Hawaii","United States","United States","North America",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus gangeticus",NA,"Ganges Hooghly system","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,NA,NA,NA,"Asia",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus glyphis",NA,"Not given","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,NA,NA,NA,NA,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus hemiodon",NA,"Indo-West Pacific","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,NA,NA,NA,NA,TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus isodon",NA,"Tropical Atlantic","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,NA,NA,NA,NA,TRUE
100,100,0,0,0,0,0,0,0,0,0,100,"Carcharhinus leucas","South Africa","coastal waters","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"South Africa","South Africa","South Africa","Africa",TRUE
0,0,0,0,0,100,100,0,0,0,0,0,"Carcharhinus leucas","Mexico","Gulf of Mexico","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"Mexico","Mexico","Mexico","North America",TRUE
0,0,0,0,0,100,100,0,0,0,0,0,"Carcharhinus leucas","","Western Atlantic","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"","","",NA,TRUE
0,0,0,100,100,100,0,0,0,0,0,0,"Carcharhinus limbatus","","North Atlantic","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"","","",NA,TRUE
0,0,0,0,0,0,0,0,100,100,100,100,"Carcharhinus limbatus","Madagascar","Off Madagascar","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"Madagascar","Madagascar","Madagascar","Africa",TRUE
0,0,0,0,0,0,0,0,0,100,100,0,"Carcharhinus limbatus","South Africa","South Africa","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,"South Africa","South Africa","South Africa","Africa",TRUE
0,0,0,0,0,100,100,0,0,0,0,0,"Carcharhinus longimanus",NA,"Central Pacific, western North Atlantic, Southwestern Indian Ocean","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,NA,NA,NA,NA,TRUE
0,0,100,100,100,100,0,0,0,0,0,0,"Carcharhinus macki",NA,"Indian Ocean, North Atlantic","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,NA,NA,NA,NA,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus macloti","India","Bombay waters","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"India","India","India","Asia",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus maculipinnis","","Eastern Indian Ocean","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"","","",NA,TRUE
0,0,100,100,100,100,0,0,0,0,0,0,"Carcharhinus maculipinnis","USA","Gulf of Mexico off Florida","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"United States","United States","United States","North America",TRUE
0,0,100,100,100,100,100,100,0,0,0,0,"Carcharhinus maculipinnis","South Africa","Natal coast, South African waters","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"South Africa","South Africa","South Africa","Africa",TRUE
0,0,0,0,0,100,100,100,0,0,0,0,"Carcharhinus maculipinnis","Senegal","Off Senegal","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"Senegal","Senegal","Senegal","Africa",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus maculipinnis","","Southestern Indian Ocean","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"","","","Oceania",TRUE
0,100,100,100,100,100,0,0,0,0,0,0,"Carcharhinus melanopterus",NA,"Tropical Indo-Pacific","Fishbase","Sharks & rays","Large sharks (>=90 cm)","scientific",1,NA,NA,NA,NA,TRUE
0,100,100,100,100,100,0,0,0,0,0,0,"Carcharhinus melanoptures",NA,"Tropical Indo-Pacific","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,NA,NA,NA,NA,TRUE
0,100,100,100,100,100,0,0,0,0,0,0,"Carcharhinus melanoterus",NA,"Tropical Indo-Pacific","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,NA,NA,NA,NA,FALSE
0,0,0,0,100,100,100,0,0,0,0,0,"Carcharhinus menissorrah","Mexico","Campeche Bank, Yucatan","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"Mexico","Mexico","Mexico","North America",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus menissorrah","","Eastern and central Pacific","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"","","",NA,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus menissorrah","","Northwestern Atlantic","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"","","","North America",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus menissorrah","","Northwestern Gulf of Mexico","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"","","","North America",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carcharhinus menissorrah","","Southwestern Gulf of Mexico","Fishbase","Sharks & rays","Large sharks (>=90 cm)","genus",1,"","","","North America",FALSE
