ID,Country,Localities,Total Catch,Total Value,species,Geocoded,Map Tool,Verdict,New Country,(1) Southwest Coordinate,(1) Northeast Coordinate,(2) Southwest Coordinate,(2) Northeast Coordinate,(3) Southwest Coordinate,(3) Northeast Coordinate,Latitude Range,Notes,Cumul Catch,Notes (4/13/23),Additional
348,Peru,Paita and Otros,1346522,833512755,Prionotus stephanophrys (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1701.pdf,,Google maps,,"-5.092855, -81.190790","-4.897220, -81.049341",,,,,,,99428370,,#REF!
1249,,East Africa,14904,34843767,"Centropomus hober (78%), Lutjanus fulviflamma (22%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map458.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,99443274,,#REF!
159,,East China Sea,2692329,1050904010,"Harengula nymphaea (0%), Sardinella lemuru (62%), Sardinella samarensis (38%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1073.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A105%3A9.00000000000006%3A145%3A49.0000000000001%3Abb,mr-eastchinasea.shp,,,,,,,,,,102135603,https://www.marineregions.org/gazetteer.php?p=details&id=4302,#REF!
765,,Eastern and central Pacific,135370,111774919,"Carcharhinus falciformis (92%), Carcharhinus menissorrah (8%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map426.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,102270973,,#REF!
676,,Eastern and western Atlantic,196197,179554106,Euthynnus alletteratus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map978.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,102467171,,#REF!
350,Philippines,Philippines,1319981,1512936436,"Chanos chanos (9%), Euthynnus affinis (91%), Mugil salmoneus (1%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map547.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A114.277892253125%3A4.58729449674365%3A127.41363%3A21.1218854788318%3Abb,EEZ,,,,,,,,,,100763255,,#REF!
351,France,France,1300435,5756426543,"Atherina boyeri (5%), Centropomus mullus (1%), Dicentrarchus labrax (16%), Dicentrarchus lupus (0%), Morone labrax (0%), Mugil cephalus (32%), Mugil rammelsbergii (1%), Oblada melanura (7%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map285.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-5.14127657354623%3A40.445417044%3A9.56009360694225%3A52.673417044%3Abb,EEZ,,,,,,,,,,102063689,,#REF!
351,France,France,,,"Salmo hucho (0%), Salmo hudsonicus (0%), Salmo lavaretus (0%), Salmo rivularis (0%), Salmo spirinchus (0%), Salmo strom (0%), Salmo truncatus (0%), Salmo ventricosus (0%), Salvelinus alpinus alpinus (1%), Salvelinus lepechini melanostomus (0%), Salvelinus timagamiensis (0%), Salmo thymus (0%), Coregonus lavaretus (0%),  Coregonus rondeletii (0%), Oncorhynchus myskis (22%)",,,drop,,,,,,,,,anadromous species; separated from row above,,,
351,France,France,,,"Centropomus sandat (0%), Molva maculosa (0%)",,,drop,,,,,,,,,freshwater species; separated from row above,,,
351,France,France,,,Platichthys flesus (14%),,,drop,,,,,,,,,catadromous species; separated from row above,,,
352,South Africa,to be filled,1286134,843190911,"Dasyatis gerrardi (0%), Dasyatis uarnak (0%), Himantura gerrardi (30%), Himantura gerrardii (30%), Himantura uarnak (30%), Hippocampus capensis (0%), Raja lymma (5%), Raja uarnak (5%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map788.pdf,,EEZ,,,,,,,,,,103349823,,#REF!
353,New Zealand,Hauraki Gulf,1236812,832328668,"Chelidonichthys kumu (91%), Pagrus auratus (9%), Pagrus unicolor (0%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map555.pdf,,Google maps,,"-36.814154, 174.701161","-36.011816, 175.552601",,,,,,,104586635,,#REF!
203,,Eastern Atlantic,2295414,1733450890,"Dentex macrophthalmus (4%), Liza saliens furcata (0%), Liza saliens (0%), Mugil saliens (2%), Pagellus acarne (2%), Pagellus acerna (1%), Pagrus acarne (0%), Sardinella maderensis (91%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map816.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,106882050,,#REF!
355,Mexico,NA,1219972,2802080325,"Mycteroperca rosacea (1%), Mycteroperca prionura (1%), Mycteroperca jordani (1%), Lutjanus argentiventris (6%), Caranx sexfasciatus (11%), Epinephelus striatus (0%), Epinephelus morio (6%), Cynoscion othonopterus (35%), Coryphaena hippurus (39%), Kyphosus elegans (1%), Kyphosus ocyurus (1%), Epinephelus guttatus (0%), Mycteroperca tigris (0%), Mycteroperca venenosa (0%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1963.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-109.447692600437%3A20.436131714%3A-103.489732299%3A27.0423059798728%3Abb,EEZ,,,,,,,,,,108102021,,#REF!
356,NA,Atlantic South America,1218114,1482809463,"Carcharhinus oxyrhynchus (7%), Mustelus schmitti (93%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map446.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-84.321821%3A33.841205%3A-74.3945%3A39.6259000000001%3Abb,native range,,,,,,,,,"For Carcharhinus oxyrhynchus, FishBase lists Atlantic South America but doesn't check any months (https://www.fishbase.de/Reproduction/SpawningList.php?ID=891&GenusName=Isogomphodon&SpeciesName=oxyrhynchus&fc=11&StockCode=907). Carcharhinus oxyrhynchus' native range is just in the Atlantic off of northern South America. For Mustelus schmitti, FishBase lists Atlantic South America but doesn't check any months (https://www.fishbase.de/Reproduction/SpawningList.php?ID=5937&GenusName=Mustelus&SpeciesName=schmitti&fc=488&StockCode=6246). Mustelus schmitti's native range is just in the Atlantic off of Argentina.",109320135,The native range covers Atlantic South America,#REF!
357,Morocco,Morocco,1215681,2396628347,"Pagellus bogaraveo (5%), Pagellus centrodontus (2%), Sarda sarda (93%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1598.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-13.1722970399999%3A24.1840000000001%3A2.81600000000006%3A39.8160000000001%3Abb,EEZ,,,,,,,,,,110535817,,#REF!
358,India,"Sassoon Dock, Maharashtra (1996-2000)",1199942,1390346785,Euthynnus affinis (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map974.pdf,,Google maps,,"15.041127, 69.155276","20.273310, 72.824710",,,,,,,111735758,,#REF!
359,Algeria,Off Algeria,1198725,2240420543,"Diplodus vulgaris (6%), Sarda sarda (94%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map889.pdf,,EEZ,,,,,,,,,,112934483,,#REF!
360,Spain,NA,1193186,6932551584,Thunnus thynnus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1979.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-18.1612217229543%3A27.6377894797159%3A6.01393689500006%3A49.88794966%3Abb,EEZ,,,,,,,,,,114127669,,#REF!
361,Turkey,NA,1193186,6932551584,Thunnus thynnus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1982.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A28.8430000000001%3A36.5428161620002%3A36.429153442%3A41.15633%3Abb,EEZ,,,,,,,,,,115320854,,#REF!
746,,eastern Atlantic,148722,680399968,"Pagrus pagrus (93%), Pagrus vulgaris (7%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1620.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,115469576,,#REF!
363,USA,"Puget Sound, Washington",1167980,1254227858,"Lepidopsetta bilineata (42%), Lycodes palearis palearis (58%), Platichthys stellatus (0%), Psettichthys melanostictus (0%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1196.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-142.43458%3A27.83315%3A-102.43458%3A67.83315%3Abb,Google maps,,"47.023446, -123.315610","48.387894, -122.022040",,,,,,,116637556,,#REF!
364,India,Chandipur,1150949,2283989800,Pampus argenteus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1623.pdf,,Google maps,,"21.300756, 87.012498","21.470575, 87.060552",,,,,,,117788505,,#REF!
365,Kuwait,coastal water of Kuwait,1150949,2283989800,Pampus argenteus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1624.pdf,,EEZ,,,,,,,,,,118939455,,#REF!
366,NA,Eastern Atlantic,1150212,2894383705,"Ammodytes immaculatus (4%), Coryphaena perciformis (14%), Dentex canariensis (8%), Glyptocephalus cynoglossus (70%), Hyperoglyphe perciformis (0%), Raja brachyura (4%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map144.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,120089666,,#REF!
367,Costa Rica,Off Costa Rica,1147016,1025651782,"Auxis thazard (62%), Auxis thazzard (36%), Euthynnus lineatus (2%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map304.pdf,,EEZ,,,,,,,,,,121236682,,#REF!
368,UK Engld Wal,off Brittany and southern England,1136511,1595835801,Limanda limanda (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1236.pdf,,Google maps,,"48.001455, -6.947153","51.382538, 1.490347",,,,,,,122373192,,#REF!
369,Australia,Bass Strait,1136346,2514565950,"Genypterus blacodes (90%), Genypterus microstomus (0%), Nemadactylus macropterus (10%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1034.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A131.08111%3A-54.93583%3A161.08111%3A-24.93583%3Abb,Google maps,,"-41.148819, 142.362420","-37.530575, 149.723260",,,,,,,123509539,,#REF!
564,,eastern Atlantic and Mediterranean seas,360956,1313884790,"Pagellus erythrinus (34%), Pagrus caeruleostictus (28%), Pagrus coerulostrictus (3%), Sarpa salpa (35%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1601.pdf,,FAO sheet,,,,,,,,,,123870495,text mismatch: lowercase and uppercase,#REF!
371,Senegal,Off Dakar,1129831,2032094387,Sarda sarda (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1896.pdf,,Google maps,,"14.312338, -17.740487","15.215334, -16.872567",,,,,,,125000326,,#REF!
1789,,Eastern Atlantic and Mediterranean seas,106,158922,Chromis chromis (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map565.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,125000432,,#REF!
1236,,Eastern Atlantic and western Mediterranean,15702,39653817,Diplodus annularis (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map861.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,125016133,,#REF!
374,Kuwait,Kuwait waters,1110973,739986395,Otolithes ruber (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1585.pdf,,EEZ,,,,,,,,,,126127106,,#REF!
375,Japan,Kyushu,1093424,4674538345,"Coryphaena hippurus (43%), Coryphaena vlamingii (1%), Paralichthys olivaceus (55%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map735.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A121%3A23.0000000000001%3A141%3A43.0000000000001%3Abb,Google maps,,"29.882817, 127.283771","36.407370, 132.996661",,,,,,,127220530,,#REF!
454,,Eastern Bering Sea (1959-1964),699704,361440413,Limanda aspera (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1233.pdf,,mr-easternberingsea.shp,Alaska,,,,,,,,,127920234,text mismatch: years after location,#REF!
377,NA,North Sea,1063413,1203557536,"Ammodytes lanceolatus (5%), Anarhichas minor (10%), Anarhichas steenstrupii (47%), Dipturus batis (3%), Eutrigla gurnardus (29%), Raja batis (6%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map145.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-72.552%3A40.79582%3A-32.664909362793%3A83.7735061645508%3Abb,FAO sheet,,,,,,,,,,128983647,,#REF!
378,NA,Tropical Indo-Pacific,1052840,567009984,"Carcharhinus melanopterus (84%), Carcharhinus melanoptures (8%), Carcharhinus melanoterus (8%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map443.pdf,,FAO sheet,,,,,,,,-23.5 to 23.5,,130036487,,#REF!
379,Korea (North),not specified,1023275,434909798,"Harengula zunasi (0%), Sardinella zunasis (100%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1081.pdf,,drop,,,,,,,,,Harengula zunasi and Sardinella zunasis are different names for the same species. FishBase does not have this species listed as spawning in North Korea (https://www.fishbase.de/Reproduction/SpawningList.php?ID=1519&GenusName=Sardinella&SpeciesName=zunasi&fc=43&StockCode=1712). Not sure where this info came from.,131059762,,#REF!
380,NA,Southeastern Mediterranean,1022491,1867854731,"Epinephelus aeneus (89%), Epinephelus aenus (11%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map921.pdf,,FAO sheet,,,,,,,,,,132082253,,#REF!
381,New Caledonia,New Caledonia,1021643,2751149114,"Centropomus hober (1%), Lethrinus lentjan (2%), Lethrinus nebulosus (10%), Lethrinus scoparius (1%), Lethrinus virescens (1%), Lutjanus fulviflamma (0%), Lutjanus malabaricus (63%), Lutjanus quinquelineatus (21%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map459.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A162.777841842%3A-24.231791316%3A168.953857%3A-18.383791316%3Abb,EEZ,,,,,,,,,,133103897,,#REF!
382,New Zealand,southwest waters,1020874,2361671912,"Genypterus blacodes (100%), Genypterus microstomus (0%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1035.pdf,,Google maps,,"-47.881581, 163.173712","-42.303971, 169.413946",,,,,,,134124771,,#REF!
455,,Eastern Bering Sea (1990),699704,361440413,Limanda aspera (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1234.pdf,,mr-easternberingsea.shp,Alaska,,,,,,,,,134824474,text mismatch: years after location,#REF!
384,USA,Gulf of Maine to Cape Hatteras,1020439,886328251,"Merluccius albidus (53%), Merluccius magnoculus (47%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1386.pdf,,Google maps,,"35.193642, -77.445187","44.919764, -66.942258",,,,,,,135844913,,#REF!
385,Kerguelen Is.,Kerguelen Is,1012400,1973093994,"Champsocephalus gunnari (22%), Channichthys rhinoceratus (0%), Dissostichus eleginoides (40%), Gobionotothen acuta (0%), Lepidonotothen mizops (0%), Lepidonotothen squamifrons (5%), Notothenia rossii (33%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map534.pdf,,EEZ,,,,,,,,,,136857313,,#REF!
386,Japan,Ariake Sound (Sept 2001-Aug 2002),992370,861169585,Pennahia argentata (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1642.pdf,,Google maps,,"32.432654, 130.043354","33.224268, 130.636615",,,,,,,137849683,,#REF!
387,"Micronesia, Federated States of",NA,966825,1594036060,"Naso lituratus (1%), Siganus puellus (22%), Epinephelus polyphekadion (1%), Epinephelus maculatus (8%), Plectropomus areolatus (0%), Monotaxis grandoculis (1%), Lethrinus harak (3%), Lethrinus xanthochilus (6%), Chlorurus microrhinos (0%), Neomyxus leuciscus (0%), Naso lopezi (2%), Siganus randalli (22%), Epinephelus fuscoguttatus (0%), Mulloidichthys vanicolensis (0%), Lethrinus olivaceus (11%), Mulloidichthys flavolineatus (1%), Siganus spinus (0%), Kyphosus bigibbus (0%), Siganus vermiculatus (4%), Epinephelus spilotoceps (2%), Kyphosus cinerascens (1%), Epinephelus merra (0%), Ellochelon vaigiensis (0%), Siganus argenteus (11%), Hipposcarus longiceps (1%), Cephalopholis argus (0%), Kyphosus vaigiensis (1%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1964.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A137.485918203%3A1.02621403800009%3A163.035442786%3A10.0903346910001%3Abb,EEZ,,,,,,,,,,138816508,,#REF!
388,Japan,Off southern Japan,966096,1559195544,"Auxis rochei (16%), Auxis vulgaris (33%), Coryphaena hippurus (49%), Coryphaena vlamingii (1%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map299.pdf,,Google maps,,"29.820901, 127.667606","35.675743, 138.140069",,,,,,,139782604,,#REF!
389,India,Bombay,951565,1236254765,"Carcharhinus acutus (4%), Dentex mesoprion (2%), Dentex tambulus (1%), Nemipterus japonicus (6%), Nemipterus mesoprion (54%), Psettodes erumei (33%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map400.pdf,,Google maps,,"18.411670, 69.859891","19.554418, 72.848172",,,,,,,140734168,,#REF!
640,,Eastern Central Pacific,228549,534535155,"Atractoscion nobilis (8%), Cynoscion nobilis (92%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map294.pdf,,Google maps,United States,"24.419437, -138.830767","49.372135, -114.489911",,,,,,Match species to FAO sheet.,140962718,,#REF!
391,Marshall Is.,Enewetak Atoll,938382,1233792715,"Caesio teres (22%), Caesio terus (66%), Liza lauvergnii (1%), Mugil ruppellii (11%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map356.pdf,,Google maps,,"11.268110, 161.983927","11.728348, 162.472819",,,,,,,141901100,,#REF!
392,UK No Ireld,Irish Sea,937492,1952831480,Pleuronectes platessa (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1266.pdf,,mr-irishsea.shp,,,,,,,,,,142838592,https://www.marineregions.org/gazetteer.php?p=details&id=2357,#REF!
395,,Eastern Channel,937492,1952831480,Pleuronectes platessa (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1670.pdf,,FAO sheet,,,,,,,,,,143776084,,#REF!
394,Germany,"Baltic, Bornholm basin, Bohuslän, Kattegatt and Belt Sea",937492,1952831480,Pleuronectes platessa (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1669.pdf,,Google maps,,"53.863135, 9.324053","57.893402, 15.996284",,,,,,,144713575,,#REF!
981,,Eastern Indian Ocean,64128,57725248,"Carcharhinus amblyrhynchos (14%), Carcharhinus amboinensis (32%), Carcharhinus brevipinna (16%), Carcharhinus maculipinnis (16%), Carcharhinus wheeleri (21%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map406.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,144777703,,#REF!
396,Germany,"German Bight, 1960-95",937492,1952831480,Pleuronectes platessa (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1671.pdf,,Google maps,,"53.070761, 4.357444","55.952120, 8.949729",,,,,,,145715195,,#REF!
397,Netherlands,North Sea; off the Belgish and Dutch coast,937492,1952831480,Pleuronectes platessa (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1672.pdf,,Google maps,,"51.041503, 0.405461","54.163998, 7.213075",,,,,,,146652687,,#REF!
398,France,northwest coast of Brittany,937492,1952831480,Pleuronectes platessa (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1673.pdf,,Google maps,,"48.104267, -6.244028","49.307710, -2.728403",,,,,,,147590179,,#REF!
460,,Eastern Mediterranean,669613,1653278685,"Boops boops (47%), Dentex macrophthalmus (15%), Diplodus annularis (2%), Diplodus sargus sargus (11%), Diplodus vulgaris (10%), Istiophorus albicans (5%), Istiophorus wrighti (0%), Makaira velifera (0%), Pagellus acarne (5%), Pagellus acerna (2%), Pagrus acarne (1%), Scarus siganus (0%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map336.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A2.36816000000005%3A14.88593%3A42.36816%3A54.88593%3Abb,FAO sheet,,,,,,,,,,148259792,,#REF!
